,Alpha_o_7DAYMADRS_corr,Alpha_s_7DAYMADRS_corr,Beta_o_7DAYMADRS_corr,Beta_s_7DAYMADRS_corr,Gamma_o_7DAYMADRS_corr,Gamma_s_7DAYMADRS_corr,Theta_o_7DAYMADRS_corr,Theta_s_7DAYMADRS_corr
9324,7.68E-05,0.000601968,0.000345422,7.18E-05,0.027420945,0.00611589,0.000713478,0.003017691
9325,7.42E-05,0.054602689,0.00710866,0.059127227,0.023165605,0.053779982,0.000549111,0.011292247
9326,0.014605641,0.039745424,0.028765957,0.046029478,0.068748899,0.101811673,0.037307284,0.0245034
9327,0.013939937,0.003776463,0.001336709,0.021894348,0.022395729,0.000944995,0.006518442,0.029062611
9328,0.001444851,0.022010044,6.33E-05,0.018411479,0.005073524,0.028922338,0.005622023,0.000863111
9329,0.002595477,0.001142587,0.003972771,0.003910435,0.047689406,0.020731848,0.001999593,0.000881289
9330,0.064620944,0.042376234,0.043418553,0.070367751,0.041295285,0.090635928,0.108485361,0.025983144
9331,0.048420293,0.070779289,0.026465742,0.068981638,0.003529706,0.061633833,0.050094464,0.036554257
9332,0.076140822,0.020834826,0.047895272,0.021175085,0.027116942,0.023359087,0.066948352,0.009571496
9333,0.044084686,0.058494609,0.087376073,0.080131049,0.106332342,0.105779427,0.08387619,0.032485353
9334,0.011628174,0.014206229,0.013683829,0.01988313,0.048303008,0.035663009,0.015720879,0.006781991
9335,0.080856564,0.053983243,0.139356865,0.050889967,0.114463734,0.063546516,0.124645112,0.015307066
9336,0.047181055,0.06786706,0.081742368,0.082549743,0.116898559,0.111144196,0.081157624,0.062073383
9337,0.005565841,0.002381214,0.004371294,0.003282676,0.014425362,0.014004802,0.002181014,0.001454475
9338,0.02107387,0.03593958,0.017718242,0.038884756,0.035460567,0.044346054,0.027946574,0.017937791
9339,0.036788947,0.012581007,0.049426142,0.026017299,0.123228642,0.057347101,0.05050678,0.00833263
9340,0.018711595,0.068612386,0.063577726,0.114139075,0.055130316,0.126776237,0.025297919,0.030623627
9341,8.75E-05,0.004862387,0.001421058,0.003508797,0.019454982,0.016093041,0.000570889,0.000191734
9342,0.036351645,0.028244746,0.087763723,0.034311079,0.045446446,0.037189126,0.021793325,0.00253748
9343,0.002343799,3.20E-06,0.050629461,0.003160315,0.117316312,0.006040301,0.00215262,0.005542309
9344,0.003303921,0.005063134,0.006049343,0.015917038,0.041653415,0.046524671,0.000244804,0.001459469
9345,0.027492471,0.000803654,0.003029797,0.001376265,0.001249943,0.005719432,0.044410681,0.039240438
9346,0.055249254,0.007237692,0.005812714,0.011301807,7.03E-05,0.013395522,0.022148461,8.31E-05
9347,0.019399512,0.002055077,0.001772715,0.017531118,5.97E-05,0.007313756,0.008859175,0.042457999
9348,0.007869816,0.005082221,0.012200544,0.022250946,0.01624665,0.042893933,0.012473031,0.003266426
9349,3.14E-07,0.008102705,8.79E-05,0.025868888,0.027919258,0.016349089,0.000259906,0.049580309
9350,0.05571103,0.000112518,0.043865307,0.000526053,0.01070225,0.011079147,0.076292685,0.030378015
9351,0.021691162,0.003671041,0.000135145,0.008405952,0.004675881,0.037770557,0.038302156,0.002392446
9352,0.002185462,0.023353618,0.024463178,0.051964148,0.000182023,0.028378109,0.010877852,0.06360986
9353,0.012401785,0.000143483,2.72E-07,0.002665535,0.00410919,0.000366793,0.012109047,0.025265987
9354,0.005993848,0.003855223,0.001073356,0.003591573,0.056977674,4.60E-06,0.0015571,0.02373604
9355,0.008332735,0.009919483,0.010996632,0.013535021,0.020717581,0.020611228,0.017311928,0.000514009
9356,3.61E-06,0.006407772,0.007787774,0.031477767,5.66E-05,0.016588592,0.004006435,0.045357694
9357,0.027885683,0.000969851,0.030177121,4.00E-09,0.008922616,0.000134831,0.011255769,0.009415647
9358,0.011350287,0.001840977,0.000277632,0.003917828,0.043333805,0.003991759,0.018126973,0.024577538
9359,0.001136154,0.00454228,0.000443809,0.017214702,0.012375743,0.003400599,0.000400848,0.027619901
9360,0.051464281,0.020684644,0.025186352,0.036873786,0.01954933,0.049864156,0.032417564,0.006381768
9361,1.75E-05,0.001486519,0.026584069,0.005492306,0.00266807,0.004838818,0.025988513,0.000806375
9362,0.063048743,0.006284097,0.061306344,0.003316988,0.025205789,0.005191429,0.042261623,1.06E-05
9363,0.007235865,0.000540915,0.037087335,6.16E-06,0.062041817,0.000608133,0.006774882,0.003980074
9364,0.000350054,0.005455322,0.005468637,0.008010947,0.017235533,0.006295303,0.018849355,0.009436738
9365,0.002194076,0.000921694,0.006588317,0.001165267,0.01509042,0.000420609,0.000261481,0.017020052
9366,0.005496856,0.002089302,0.043203476,0.005923112,0.038595557,0.011108642,4.73E-05,0.031153874
9367,0.008283162,0.025004212,0.152067588,0.040387616,0.22048314,0.001601911,0.054791586,0.010073684
9368,1.73E-06,0.032893249,0.132504678,0.034178548,0.155413199,3.48E-05,0.01070685,6.81E-05
9369,0.000351793,0.074268991,0.104588777,0.098798194,0.112769319,0.020832178,0.00949172,0.014093479
9370,0.001937348,0.042159885,0.103055096,0.042626241,0.118736262,0.000142977,0.036224456,0.000973499
9371,0.000582175,0.049552637,0.131385055,0.05385164,0.108189671,0.004401347,0.05336988,0.004940582
9372,0.016122826,0.033875761,0.012741012,0.032243392,0.045664881,0.003509373,3.62E-05,0.003698593
9373,0.035595575,0.021372769,0.011249367,0.013236214,0.0412645,0.000192801,0.010384309,0.000748417
9374,0.016397313,0.099749034,0.015517733,0.079104301,0.025434679,0.025025269,0.003032097,0.030062105
9375,0.053057362,0.040549094,0.000858051,0.03184813,0.00469381,1.93E-07,0.011130201,0.00069999
9376,0.027268149,0.047472734,0.007647493,0.033906632,0.020514658,0.004663686,0.000549486,0.004405669
9377,0.005005155,0.047769866,0.028347115,0.057003352,0.098269128,0.001156132,0.007475459,0.00045769
9378,0.003707079,0.046743822,0.014929908,0.053223439,0.031267495,0.006082401,0.012196112,0.005075561
9379,0.0062763,0.0505729,0.055045028,0.045112291,0.100828659,0.0001465,0.045829389,0.000603274
9380,0.014000631,0.044761926,0.002357792,0.045351731,0.019221306,0.000832828,0.008226801,0.000300068
9381,0.04157163,0.061810138,0.001849442,0.085156367,0.021087044,0.039742984,0.017132278,0.001928918
9382,0.013328639,0.04601687,0.001306095,0.042811662,0.042531569,0.003103978,6.24E-05,0.00308658
9383,0.019294315,0.022824331,0.003664243,0.016257331,0.021366918,1.19E-05,0.000376037,0.002389091
9384,0.047323892,0.06895163,0.009456429,0.073523916,0.001253834,0.022289542,0.005328298,0.003487008
9385,0.0657639,0.000316527,0.006919509,0.000394105,1.41E-05,0.008677891,0.005346216,0.058049447
9386,0.036731485,0.046741504,0.008631024,0.046510399,0.000117973,0.005206622,0.000128614,0.00078082
9387,0.002427947,7.87E-06,0.043858633,0.000686724,0.049439563,0.027104168,0.013773611,0.067538073
9388,0.015415866,0.000344152,0.075558942,0.000368688,0.067169781,0.017109623,0.001150488,0.048087522
9389,0.027835219,3.71E-06,0.027060812,0.003150926,0.024409839,0.005127257,0.006660931,0.08109083
9390,0.058311759,0.001600962,0.004061054,0.003655195,0.000369881,0.011360856,0.015004954,0.037466614
9391,0.033178907,0.001125774,0.036362781,0.002965437,0.040054967,0.027613494,0.000118591,0.072088574
9392,0.011735518,0.035404244,0.122206253,0.02828912,0.134630203,0.001963512,0.108998582,6.46E-07
9393,0.090251667,0.060475389,0.180027621,0.063841815,0.126325771,0.003585474,0.176054299,0.000790477
9394,9.12E-06,0.022069523,0.034153981,0.016330832,0.06070593,0.005180488,0.019886899,0.022083145
9395,0.02098502,0.03779833,0.179338064,0.033155916,0.159042061,2.60E-06,0.154442234,8.02E-05
9396,0.0066845,0.007824748,0.074060791,0.001525699,0.072509916,0.00198555,0.00050659,0.029577049
9397,0.006598541,0.028948007,0.034271202,0.015933871,0.041648113,0.002167005,0.005064539,0.000407329
9398,0.002806812,0.00165616,0.125641966,0.000407202,0.134285527,0.022809307,0.02179475,0.034468226
9399,1.19E-05,0.064176056,0.035288975,0.058911175,0.026117065,0.010769879,0.009067379,0.007510274
9400,3.72E-06,0.000641156,0.106096232,0.013648845,0.078424216,0.048919102,0.067722134,0.066575892
9401,0.000812216,0.039129607,0.062769,0.026905932,0.044050323,0.00083115,0.055616309,0.001260362
9402,0.017876154,0.032212021,0.03945018,0.0257356,0.07234553,0.000236229,0.001425401,0.000834221
9403,0.001309668,0.066481102,0.042201452,0.039184799,0.035950354,0.001652837,0.022126089,0.003040295
9404,0.081407086,0.019352124,0.012269512,0.006964322,0.002421607,0.005136025,0.009208518,0.021305432
9405,0.021439856,0.034255277,0.014189019,0.010460772,0.037548811,0.003596544,0.011703431,0.00034283
9406,0.048680716,0.009666676,0.02401597,0.006454343,0.022977549,9.79E-05,0.020045856,0.02679272
9407,0.041415559,0.035923178,0.002076014,0.015448911,0.012006557,2.93E-05,0.005443213,0.00231937
9408,0.021494397,0.004881739,0.06089945,6.86E-05,0.062777839,0.011711302,0.000949064,0.017400787
9409,0.035011953,0.088885286,5.20E-06,0.052549384,0.000696632,0.012103393,0.007016306,0.020455253
9410,0.032376486,0.000759447,0.025150155,0.00930409,0.030610746,0.024154324,0.000940663,0.059948836
9411,0.056753238,0.038576884,0.001605978,0.015073137,0.002122632,0.000280327,0.002430283,0.001177705
9412,0.013125729,0.019019826,0.004687365,0.007645522,0.012596161,0.002744606,0.028414458,0.002676789
9413,0.021940846,0.044795276,0.004285007,0.036855593,0.034404716,0.00021326,0.002249292,2.51E-05
9414,0.016647006,0.012165802,0.012203986,0.000407135,0.034675447,0.026628364,0.042030427,0.003449101
9415,0.005458748,0.017985863,0.002024729,0.015534615,0.008473137,8.22E-05,0.013527728,0.021491417
9416,0.000858773,0.009723935,0.04892252,0.013108311,0.030456682,0.046718249,0.068375088,0.112931019
9417,0.012947535,0.020941334,0.003292151,0.013560508,0.013058727,0.002187544,0.025372977,0.0060855
9418,0.066811077,0.031285496,0.016819098,0.017945381,0.000105448,0.002449523,0.005320587,0.00031028
9419,0.001905056,0.00028483,0.092371376,0.006475136,0.062125011,0.018270599,0.061033195,0.028688825
9420,0.023687442,0.013809272,7.92E-05,0.003883064,0.011044002,0.005172815,0.00201905,0.002181379
9421,0.04408193,0.00314173,0.003429482,0.00937124,7.53E-06,0.023894416,0.005695072,0.044292527
9422,0.091487927,0.009191582,0.005438813,0.021007617,0.014211973,0.001352038,0.075023433,0.034162005
9423,0.063019533,0.010101618,0.038840021,0.013954022,0.046984081,8.97E-05,0.030221618,0.002697015
9424,0.101153931,0.042338121,0.001697012,0.049103962,0.00183113,0.025637997,0.083120543,0.011917643
9425,0.154859376,0.011971843,0.000327212,0.021246726,0.0014682,4.98E-05,0.137327975,0.012684849
9426,0.052407477,0.028901991,0.01565879,0.030467578,0.023423581,0.012116321,0.030799593,0.000356581
9427,0.002774073,0.067660478,0.072535922,0.061987928,0.133630791,0.006600264,0.000287556,0.014340214
9428,0.000258802,0.074231132,0.054507166,0.069948535,0.039037087,0.025787941,0.001515891,0.016309595
9429,0.001671334,0.066390437,0.035804965,0.050929148,0.099237345,0.003610419,0.03465657,0.008823831
9430,0.000442015,0.068200991,0.04325128,0.063167418,0.076772347,0.019001314,0.006413993,0.013972035
9431,0.079372305,0.033102363,0.021792767,0.0145865,0.004207944,0.009210794,0.075771391,0.00213235
9432,0.006249169,0.068579667,0.047675922,0.050580208,0.072653127,0.006177172,0.000372293,0.021347123
9433,0.025380265,0.022666583,0.001613662,0.004061606,0.01991064,0.001042559,0.007442354,8.62E-05
9434,0.010422141,0.090194113,0.006904608,0.078991862,0.000588276,0.042657712,0.008800264,0.037544009
9435,0.048650204,0.005535384,0.00468062,0.000695001,0.015215522,0.008889149,0.018084494,0.005157277
9436,0.000513821,0.079703188,0.03195088,0.068599103,0.036618043,0.029486982,0.011742339,0.029859919
9437,0.158241927,0.056441578,0.006573698,0.041188376,0.020532294,0.00866615,0.082014935,0.01036523
9438,0.165554557,0.10697617,0.047134982,0.065494782,0.016064172,0.021134744,0.106924098,0.04593363
9439,0.094848238,0.081071118,0.059420862,0.050290581,9.82E-05,0.005221838,0.013625898,0.016110026
9440,0.126126803,0.084706704,0.062022611,0.051780241,0.0033669,0.009163896,0.072883367,0.023454204
9441,0.162712059,0.059733923,0.092003897,0.038966424,0.049738066,0.018907856,0.1693476,0.0117248
9442,0.144153703,0.057957121,0.026518641,0.030097842,0.000256038,0.005514074,0.078891504,0.018959981
9443,0.07315062,0.040159759,0.018219659,0.010171849,0.000479876,0.000262133,0.049362292,0.002885923
9444,0.194996335,0.117274759,0.098447222,0.084603917,0.052267646,0.055197933,0.123960349,0.071552531
9445,0.13287382,0.021854378,0.037384081,0.007668432,0.027271828,0.001109323,0.092773534,0.000902608
9446,0.138074534,0.088914463,0.077486511,0.058966425,0.01744793,0.0302135,0.066061634,0.03780058
9447,0.147291358,0.041474487,0.140450646,0.032791061,0.053323639,0.005519648,0.088815969,0.00619584
9448,0.017479194,0.108827898,0.003456195,0.082885337,0.015404426,0.017056792,0.001872747,0.040971313
9449,0.100915152,0.026758803,0.085756752,0.011401929,0.015236845,0.003009661,0.039636457,1.80E-06
9450,0.047021407,0.059901958,0.057387167,0.040289963,0.023095519,0.013363496,0.003077266,0.002466748
9451,0.104423807,1.18E-05,0.055380725,0.000923447,0.05690793,0.02116457,0.029836364,0.039240079
9452,0.034766408,0.071442097,0.051225979,0.045485766,0.019719209,0.004640691,0.00018278,0.00477657
9453,0.183282973,0.055120678,0.198508532,0.051932985,0.092621535,0.032628115,0.120376057,0.021406
9454,0.02830307,0.014005099,0.001090489,0.003440012,0.008742817,0.000242466,0.002209499,8.32E-05
9455,0.081896841,0.03503235,0.068033723,0.024531919,0.011180788,0.003849648,0.031826501,0.00270012
9456,0.159746205,0.001004834,0.121709895,0.000442883,0.100641691,0.001874198,0.064208308,0.008799202
9457,0.138821325,0.001975013,0.004803933,0.006142139,0.035624178,2.37E-06,0.053508189,0.015659383
9458,0.085336519,0.009469356,0.003750148,0.01027286,0.000323049,0.001053599,0.038559645,0.006908502
9459,0.242417903,0.00209161,0.044086669,0.002859827,0.003074803,0.00162682,0.106722242,0.030749692
9460,0.114911107,0.00112063,0.00318253,3.72E-05,0.005072291,0.003452898,0.046545658,0.034094228
9461,0.12177157,0.00010903,0.000253247,0.001134326,0.003396712,0.002123165,0.099133631,0.043346979
9462,0.172910181,0.002076491,0.000185651,0.003427713,0.002817628,0.000485623,0.10446675,0.006239623
9463,0.063818828,0.000128842,0.024582273,0.004985505,0.031030803,0.024265276,0.019727338,0.046523696
9464,0.176569909,0.016352433,0.028918732,0.019696316,0.028057054,0.006857303,0.124982168,4.80E-05
9465,0.111018017,0.010355144,0.000743758,0.035171551,0.000444886,0.047958935,0.050751064,0.112894566
9466,0.134611019,0.00350971,0.013566436,0.00228001,0.004354889,7.43E-05,0.073685616,0.012067666
9467,0.015439931,0.02501002,0.002854532,0.004782539,0.01054426,0.000713021,1.65E-06,0.000249384
9468,0.075504358,0.033635292,0.001181854,0.026898727,0.019625436,0.00107517,0.009265286,0.001097886
9469,0.01910635,0.012776914,0.005064177,2.82E-05,0.043583702,0.016593958,0.002344192,0.002416487
9470,0.039632904,0.023606056,0.018719203,0.014225569,0.005029806,0.000939603,0.004616242,0.001143611
9471,7.11E-07,0.00111915,0.024759239,0.004003309,0.005023251,0.03759122,0.025235216,0.021603005
9472,0.034295959,0.022665194,0.008607874,0.011440554,0.000513125,5.46E-05,0.001797342,0.002762359
9473,0.056286486,0.035764073,0.010737077,0.010945579,0.00280139,0.001851922,0.026817526,0.005668525
9474,0.027727906,0.002272714,0.000754037,0.061090645,0.008841612,0.066490981,0.001700007,0.053692467
9475,0.02723293,0.014653643,0.000419397,0.00091803,0.016664405,0.00352177,0.001262461,0.000293247
9476,0.006089529,0.005245477,0.001172888,0.00058768,0.00117098,0.009788533,0.004152144,0.002901998
9477,0.141723853,0.027991805,0.031421273,0.019577266,0.005132747,0.0009646,0.071367653,8.63E-05
9478,0.115076394,0.036474001,0.067118633,0.021096885,0.000805212,0.002505095,0.050608925,0.002051664
9479,0.124762188,0.012447461,0.041181466,0.000998833,0.000481639,0.004435466,0.04555818,0.001268146
9480,0.166123528,0.043851585,0.143781192,0.019434476,0.015901928,0.008980239,0.068954036,0.002781715
9481,0.086622197,0.00691719,0.029971317,0.00031747,0.006059162,0.015402024,0.021160832,0.005989894
9482,0.168960953,0.024529121,0.189483631,0.007202534,0.007030646,0.002392981,0.070966159,0.000567491
9483,0.138993514,0.046611833,0.062508266,0.027061962,0.023156198,0.012438676,0.079990037,0.01704426
9484,0.057334823,0.000827541,0.011877446,0.014441228,0.001923768,0.023467246,0.008884374,0.007921998
9485,0.088448005,0.021277074,0.043835124,0.002991626,0.005164447,0.00044415,0.036356209,0.00097685
9486,0.097485862,0.014553073,0.06225162,0.00110625,0.036479391,0.000410017,0.038163557,1.02E-05
9487,0.047609814,0.04060476,0.056293035,0.02270994,0.010431573,0.002984413,0.010592789,0.000970775
9488,0.00017306,0.005875442,0.00743241,0.003751461,0.010092526,0.023319128,0.040350837,0.002343971
9489,0.062881801,0.017786033,0.074835946,0.005123125,0.001572323,0.001492404,0.013549405,0.003697588
9490,0.013558887,0.00055069,0.029082593,0.004094957,0.024191759,0.029271269,0.000974287,0.035987991
9491,0.002986298,0.012965093,9.00E-06,0.000563855,8.86E-05,0.001574998,0.008305336,0.000330156
9492,0.017824871,3.37E-05,0.011834409,0.009518042,0.020603733,0.001382034,0.003898707,0.028310937
9493,0.010240121,0.003475542,0.028369419,0.006437492,0.030520186,0.00035553,0.000308497,0.004248536
9494,0.017426264,0.036999759,0.012543799,0.058567726,0.007785178,0.037487366,0.009911772,0.012854049
9495,0.03893211,0.001353328,5.34E-05,0.005690263,0.002867417,0.000153085,0.025105201,0.009590613
9496,0.00210013,0.015718876,0.029256998,0.021913022,0.028572166,0.015166588,0.00014463,4.23E-06
9497,0.001130031,0.044025353,0.068516387,0.052126218,0.113035143,0.01439669,0.008151188,0.00751925
9498,0.004548851,0.059392695,0.044178283,0.07632341,0.02833259,0.034114946,0.009823428,0.014151989
9499,0.083000664,0.072324599,0.117180741,0.065549757,0.128249588,0.014876896,0.105011554,0.016161031
9500,0.013976912,0.053122156,0.060931774,0.061100194,0.059372424,0.02113317,0.043514749,0.010358915
9501,0.04177675,0.034774958,0.022086982,0.028530801,0.008221423,0.030867116,0.034335078,0.005070219
9502,0.003296582,0.040135197,0.042022446,0.033334452,0.035000991,0.009342679,0.004233844,0.009676143
9503,0.002378111,0.014516503,0.004950215,0.004214703,0.011744548,0.000318409,0.000350823,0.001881781
9504,1.07E-05,0.075247887,0.009257446,0.081534785,0.000201572,0.052001126,0.000567358,0.037162488
